Date,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_care,Industrials,Information_techology,Materials,Real_estate,Communication,Utilities
4/29/2016,2186.900927,2419.06398,1114.879149,858.7875811,2382.584787,1694.657573,2003.002037,1501.48909,1408.34423,1930.637103,1691.500027
5/2/2016,2216.583169,2443.466586,1114.131363,868.1954332,2397.752369,1702.709168,2015.962291,1509.393754,1428.619864,1959.797895,1704.289761
5/3/2016,2194.863844,2438.368486,1086.530788,857.2300288,2384.694341,1685.159331,1997.630857,1482.338823,1425.136042,1936.292187,1702.821174
5/4/2016,2183.51105,2445.840029,1071.069713,852.6443478,2357.628409,1666.672454,1988.550137,1470.213076,1444.817399,1938.079133,1723.144037
5/5/2016,2168.494429,2447.121706,1078.186422,852.4285523,2366.040273,1664.356389,1988.954867,1463.456912,1449.277809,1906.690686,1716.286125
5/6/2016,2181.94812,2459.701198,1076.208142,856.400059,2352.788586,1676.692371,2002.242812,1476.543621,1463.355306,1913.792038,1707.238935
5/9/2016,2189.769895,2473.554991,1060.237495,856.5316579,2382.372965,1668.269934,2002.757622,1454.669022,1476.234313,1910.385203,1715.999027
5/10/2016,2214.986831,2497.903953,1080.596981,866.8879945,2400.922475,1697.046282,2029.655734,1480.645695,1477.990113,1929.179085,1719.349386
5/11/2016,2169.822537,2478.162561,1082.856589,857.4332732,2370.383236,1684.585703,2016.426851,1477.116971,1450.299728,1919.504454,1723.432341
5/12/2016,2171.121058,2491.481567,1086.500193,858.8738513,2353.021203,1682.118136,2006.408793,1480.678068,1458.860963,1920.425672,1732.3241
5/13/2016,2148.128474,2460.855689,1072.261423,848.95277,2351.638411,1661.069643,2000.714805,1467.027371,1446.08793,1911.753665,1725.122387
5/16/2016,2160.346832,2473.980674,1091.056085,854.3922046,2387.078154,1679.163607,2028.009216,1488.652998,1459.381513,1924.413145,1728.32927
5/17/2016,2135.645381,2427.384907,1096.255644,847.0231293,2362.12427,1669.832795,2007.089353,1479.919639,1434.484035,1889.187391,1698.598381
5/18/2016,2123.482523,2403.434343,1084.12976,861.0074074,2372.442811,1664.993374,2018.349352,1457.103502,1415.574469,1877.663842,1668.873365
5/19/2016,2121.493037,2421.820815,1085.340898,852.6587828,2353.425403,1651.03619,2006.365627,1460.15458,1400.828421,1860.468622,1683.540762
5/20/2016,2139.012292,2412.918945,1091.141752,859.0493255,2377.814399,1663.05976,2032.557436,1470.329357,1412.534081,1880.029967,1688.427894
5/23/2016,2128.682113,2413.226834,1088.064501,858.052673,2369.665047,1659.588884,2031.671603,1484.507867,1412.668227,1875.371373,1672.945635
5/24/2016,2156.871039,2435.352984,1093.195929,871.7682179,2406.258841,1680.313654,2075.224627,1495.172416,1429.354361,1891.552042,1692.51459
5/25/2016,2167.231463,2439.794492,1112.018281,879.665602,2421.734672,1692.707482,2089.909253,1514.14441,1431.193535,1892.72002,1686.738786
5/26/2016,2170.277824,2448.100041,1106.561894,875.5513809,2418.074182,1691.164385,2095.182094,1501.547208,1433.19975,1902.77237,1704.733521
5/27/2016,2183.964631,2451.277078,1107.814757,882.0339644,2432.781403,1695.832601,2108.189959,1503.659976,1440.060767,1907.56051,1709.499983
5/30/2016,2183.964631,2451.277078,1107.814757,882.0339644,2432.781403,1695.832601,2108.189959,1503.659976,1440.060767,1907.56051,1709.499983
5/31/2016,2182.835363,2440.106242,1102.752827,880.4960525,2438.928783,1696.450269,2111.991244,1497.634246,1440.789014,1910.143434,1718.437124
6/1/2016,2184.27607,2459.887594,1105.349626,883.0694286,2449.330919,1698.571668,2110.179923,1502.710065,1442.259511,1890.29567,1725.798039
6/2/2016,2198.462678,2464.853093,1102.365948,885.0645476,2482.935766,1703.098134,2110.649303,1508.870774,1449.710675,1901.350738,1725.578493
6/3/2016,2186.351265,2478.907702,1099.189606,874.4102056,2469.922705,1701.986249,2102.168326,1520.608579,1454.279562,1889.660488,1752.879212
6/6/2016,2189.733982,2480.128309,1123.789166,878.8638172,2486.793223,1717.944031,2110.324679,1535.973834,1446.601815,1897.31381,1751.307142
6/7/2016,2195.01717,2479.470585,1148.269599,876.9298261,2471.2262,1724.131971,2113.905501,1538.946883,1454.54327,1924.033839,1750.420128
6/8/2016,2199.021842,2493.57344,1146.660086,879.4811898,2483.967566,1736.263107,2121.126999,1550.638994,1462.886516,1927.770485,1762.644377
6/9/2016,2192.384816,2502.580431,1140.467201,873.6837123,2475.112252,1732.886354,2118.742891,1539.019375,1466.067364,1923.366003,1777.503904
6/10/2016,2166.074383,2503.767203,1114.672456,863.2884546,2449.244451,1712.303938,2093.540643,1529.99235,1458.873858,1917.020027,1770.461567
6/13/2016,2149.965803,2483.738009,1110.108556,856.3023556,2430.256036,1694.26831,2074.928459,1509.366099,1456.258739,1908.637975,1767.478987
6/14/2016,2144.74244,2489.86894,1109.498349,844.4850883,2432.17485,1696.912982,2078.246424,1498.891245,1449.253676,1922.406237,1776.191389
6/15/2016,2152.248531,2483.440263,1106.379964,845.9382255,2418.072161,1697.29,2073.963845,1505.356048,1461.466258,1923.7072,1763.441723
6/16/2016,2157.868785,2499.310454,1101.754447,847.8050366,2424.591593,1701.249227,2077.735081,1509.344961,1469.215174,1944.673421,1774.424119
6/17/2016,2156.152997,2488.377261,1113.265477,847.1602974,2396.012655,1702.587441,2059.391144,1516.081191,1466.853726,1947.364552,1779.912622
6/20/2016,2175.116417,2494.888325,1122.770316,852.4160762,2414.117057,1720.788556,2072.642314,1527.51479,1469.789364,1964.211975,1773.819471
6/21/2016,2170.897059,2504.792214,1134.969113,855.8788685,2405.727876,1716.655776,2084.151527,1521.231894,1475.695146,1979.982311,1777.404436
6/22/2016,2165.403659,2503.805131,1127.930414,854.7292499,2413.288127,1711.5623,2074.307508,1521.654353,1473.048315,1974.365428,1768.83446
6/23/2016,2188.781807,2521.517641,1147.793684,872.2087623,2446.288261,1734.601132,2107.000335,1546.624013,1484.430541,2009.698189,1776.361187
6/24/2016,2107.477391,2471.407028,1105.079026,829.4495654,2373.751612,1662.822836,2015.547128,1476.538056,1465.326107,1964.150589,1777.323096
6/27/2016,2064.166841,2463.649084,1073.132873,806.5488422,2334.218448,1621.97878,1963.368018,1425.382619,1461.407231,1943.288621,1797.259976
6/28/2016,2102.359711,2479.445422,1103.236215,826.4756881,2384.159722,1647.472799,2002.829711,1439.880098,1493.461288,1968.963891,1805.128863
6/29/2016,2141.129431,2508.960807,1126.214029,844.9352246,2430.755613,1677.255598,2037.023271,1466.412303,1514.542893,2007.724274,1811.206489
6/30/2016,2157.704923,2564.696452,1135.280296,858.5860941,2453.478463,1712.236436,2060.813347,1492.935475,1529.860894,2042.855712,1850.085403
7/1/2016,2177.306435,2556.866331,1142.719887,854.8511595,2471.114856,1718.153061,2063.25555,1497.72606,1530.794987,2052.251664,1848.381172
7/4/2016,2177.306435,2556.866331,1142.719887,854.8511595,2471.114856,1718.153061,2063.25555,1497.72606,1530.794987,2052.251664,1848.381172
7/5/2016,2156.594408,2567.913914,1117.933824,843.2206823,2465.982108,1701.377642,2047.271328,1469.809536,1540.834724,2045.381207,1860.693095
7/6/2016,2174.835423,2569.472987,1123.926723,846.1259639,2495.84374,1710.567685,2057.830405,1477.9117,1536.975655,2054.773914,1864.632164
7/7/2016,2185.063253,2569.240196,1111.748529,846.6702188,2494.406218,1713.967422,2064.307137,1483.056844,1522.236532,2038.944233,1831.386668
7/8/2016,2224.386478,2595.848533,1126.878671,861.9271935,2523.781513,1748.534961,2101.54191,1520.843155,1546.780216,2074.233696,1848.856782
7/11/2016,2239.861923,2596.743098,1128.032747,867.8084416,2521.051649,1759.55401,2114.938159,1529.751793,1557.003364,2086.667069,1848.531183
7/12/2016,2252.349544,2583.307939,1156.870115,877.8210559,2533.152725,1772.933325,2136.38948,1556.61427,1559.601172,2093.491274,1826.158408
7/13/2016,2241.994511,2595.454684,1146.834162,878.2510588,2530.038895,1776.908515,2133.570532,1561.859422,1565.637199,2109.876753,1839.172073
7/14/2016,2251.22895,2597.552653,1151.613609,884.4755405,2538.620931,1786.637906,2149.288303,1573.517706,1555.350463,2109.768812,1827.422847
7/15/2016,2241.093918,2597.988935,1150.859938,883.6757483,2539.255524,1788.812952,2146.368382,1580.231459,1555.532911,2117.455803,1832.547818
7/18/2016,2250.47708,2594.270139,1151.004859,886.1468297,2540.419572,1787.417152,2160.590332,1587.985014,1559.428094,2108.292455,1835.406646
7/19/2016,2244.815524,2590.580988,1143.923784,887.1142653,2533.448281,1786.610351,2157.803773,1575.336721,1566.69494,2095.134436,1832.257314
7/20/2016,2256.103091,2583.42623,1142.559636,888.4637503,2559.246686,1792.662448,2186.945433,1578.144201,1567.653346,2093.003603,1824.568611
7/21/2016,2252.531593,2575.411115,1131.532629,885.2471491,2566.518868,1778.930234,2174.230682,1569.140442,1569.985623,2071.45885,1833.776112
7/22/2016,2263.066894,2587.631523,1134.5862,891.4049993,2571.831934,1781.493842,2186.866262,1571.271097,1582.582159,2105.093373,1856.745976
7/25/2016,2265.30947,2584.530602,1111.213779,889.2108494,2567.339298,1771.360368,2185.451127,1567.938992,1579.436619,2099.964545,1853.31145
7/26/2016,2264.642414,2565.66272,1117.133937,890.1658179,2565.944948,1785.699933,2195.408446,1581.259162,1574.264616,2080.880141,1838.9178
7/27/2016,2256.157553,2529.471522,1104.672568,889.3489458,2577.790653,1779.172329,2209.865395,1582.791594,1562.77067,2083.393071,1817.880545
7/28/2016,2261.159451,2542.135601,1103.361366,892.2365979,2578.003223,1778.238706,2217.402693,1582.795526,1574.445226,2066.097632,1823.896805
7/29/2016,2263.315461,2554.358209,1113.015593,891.8947884,2587.267248,1775.396766,2219.273121,1575.930555,1590.421214,2090.450473,1835.406986
8/1/2016,2264.736081,2556.784329,1074.901079,889.8771709,2602.317648,1772.299131,2227.907036,1567.465575,1596.41878,2074.97839,1833.712335
8/2/2016,2229.441827,2552.671439,1084.259126,881.6742966,2589.719202,1758.323014,2206.543853,1560.200396,1572.597027,2039.638693,1823.327024
8/3/2016,2237.26826,2541.066621,1105.285011,889.5943254,2589.684158,1766.947996,2216.535812,1567.273057,1565.90578,2045.115277,1813.865939
8/4/2016,2236.711338,2544.861032,1105.263049,887.4876236,2583.516298,1767.874644,2228.735804,1572.550032,1561.375979,2040.390316,1811.849054
8/5/2016,2256.43426,2551.962346,1115.670703,903.1455952,2592.133868,1786.65516,2255.30849,1578.257463,1563.740393,2030.854088,1789.2913
8/8/2016,2252.582942,2547.997166,1130.799454,903.719169,2569.530474,1786.669002,2255.08014,1582.312345,1564.285163,2025.246095,1787.49986
8/9/2016,2248.993639,2554.311129,1124.56911,904.8674984,2575.972822,1787.020791,2259.807059,1576.862731,1571.047357,2029.403213,1785.108303
8/10/2016,2251.280696,2564.358363,1110.922377,898.8623042,2561.154957,1785.903864,2252.561859,1578.649785,1570.467148,2022.577754,1785.949679
8/11/2016,2274.886272,2562.439286,1126.431807,899.0038861,2576.175687,1796.612263,2260.716111,1584.628466,1555.327071,2021.498273,1790.075088
8/12/2016,2274.824188,2570.647505,1132.97814,897.6940856,2572.526602,1791.258396,2259.937693,1566.731598,1560.282511,2007.318482,1791.435978
8/15/2016,2282.452893,2567.504214,1142.260752,902.9691581,2579.077118,1803.185748,2272.525922,1583.514772,1558.840009,2004.558425,1766.104091
8/16/2016,2269.161229,2552.970762,1144.39736,899.3711225,2554.147936,1793.892281,2260.248149,1575.188591,1540.400052,1968.894856,1744.067312
8/17/2016,2263.501389,2560.905773,1147.974548,901.964074,2556.608069,1798.771855,2257.555966,1573.750486,1545.059203,1964.297035,1767.536159
8/18/2016,2264.059303,2568.912787,1169.781025,902.3300161,2558.983694,1805.249879,2261.260023,1585.542798,1540.698675,1962.069327,1789.61764
8/19/2016,2262.947888,2563.039401,1160.098765,901.0555677,2556.614343,1807.098227,2267.201278,1586.324539,1531.442877,1946.320106,1769.238904
8/22/2016,2260.862799,2564.90181,1148.341344,901.9658963,2565.713156,1806.711228,2265.89688,1586.440919,1538.747118,1948.29641,1774.605904
8/23/2016,2272.831805,2560.774121,1154.241185,903.5477756,2569.314857,1810.53232,2275.937017,1597.527891,1542.29082,1955.987705,1767.524145
8/24/2016,2260.341272,2556.33459,1149.611229,902.1701727,2525.227052,1804.406496,2263.806008,1576.905723,1534.745076,1952.591578,1766.655152
8/25/2016,2253.796213,2546.346402,1146.897328,905.0985882,2505.970434,1803.375855,2267.683142,1586.5738,1540.988575,1964.503148,1768.091124
8/26/2016,2246.016289,2534.412324,1143.688568,905.0121656,2515.883158,1798.50955,2269.919498,1578.208952,1526.244665,1950.682838,1733.936524
8/29/2016,2253.067003,2548.89454,1151.507186,913.4514362,2523.678028,1808.678591,2277.066706,1594.470912,1540.763361,1971.657675,1747.459294
8/30/2016,2242.925655,2536.237099,1146.682178,920.121849,2514.601337,1805.231968,2273.150929,1590.314839,1539.437038,1968.15642,1730.128991
8/31/2016,2238.263927,2540.82511,1130.911965,921.2026029,2506.867981,1795.709396,2269.012823,1576.792572,1540.762965,1968.9793,1735.475904
9/1/2016,2244.007695,2541.47523,1127.770026,916.6242905,2503.348099,1796.97678,2278.803317,1582.397335,1537.82715,1957.597683,1728.322656
9/2/2016,2249.223358,2559.186873,1139.007186,921.6012331,2506.461216,1806.47139,2289.026646,1596.169096,1551.261792,1975.0973,1750.498908
9/5/2016,2249.223358,2559.186873,1139.007186,921.6012331,2506.461216,1806.47139,2289.026646,1596.169096,1551.261792,1975.0973,1750.498908
9/6/2016,2252.520012,2565.642704,1156.541211,916.2585966,2518.660132,1800.297134,2298.393399,1596.748587,1563.42146,1981.961307,1769.141266
9/7/2016,2256.633629,2543.472449,1160.89657,917.469928,2521.594622,1800.336084,2303.315867,1596.211883,1572.23685,1992.236178,1771.716375
9/8/2016,2238.783958,2532.453412,1181.22372,918.3216904,2525.439194,1798.136232,2284.419712,1586.836129,1553.636703,1991.02964,1778.096418
9/9/2016,2184.421004,2462.119341,1146.54789,905.0108423,2470.323735,1746.538622,2229.96699,1536.865339,1491.306823,1922.842793,1712.077778
9/12/2016,2216.723968,2506.872019,1156.772834,914.6071995,2511.580036,1768.253666,2266.107966,1553.047513,1509.028471,1974.787975,1739.723147
9/13/2016,2184.592531,2475.384269,1122.149827,900.1296064,2475.073815,1739.839319,2249.104387,1521.701329,1470.346877,1928.464487,1714.852121
9/14/2016,2185.438811,2468.148304,1108.598736,895.5900904,2476.748247,1736.956416,2260.630436,1519.28337,1474.941741,1928.911818,1721.23054
9/15/2016,2202.462552,2487.773229,1120.879399,902.6948824,2505.059099,1752.218219,2298.456696,1530.284057,1482.154834,1954.231994,1734.482594
9/16/2016,2197.976322,2480.182214,1111.877693,893.72866,2508.838608,1739.544516,2290.777943,1524.631291,1480.572085,1949.206482,1750.050802
9/19/2016,2196.954247,2477.001429,1111.06965,898.2637548,2501.63097,1746.376418,2288.851409,1531.008728,1495.04464,1947.218537,1768.174173
9/20/2016,2196.466052,2481.152419,1101.262731,898.9681608,2511.638838,1745.124349,2287.629611,1525.54674,1492.350237,1929.475568,1766.033621
9/21/2016,2216.003463,2495.81259,1126.248678,904.994959,2536.111324,1768.688052,2313.637624,1551.719765,1511.419988,1952.065197,1802.732463
9/22/2016,2235.24351,2518.341277,1130.063835,908.7963899,2555.854937,1784.392132,2328.749692,1558.359264,1540.369636,1984.279563,1814.965898
9/23/2016,2231.266157,2505.260113,1113.711188,902.6201812,2545.468023,1770.883018,2308.261912,1550.100517,1543.769399,1989.533473,1810.642019
9/26/2016,2206.209957,2484.17252,1109.237854,888.5130679,2515.30468,1763.18499,2293.456005,1542.537831,1545.695348,1976.987372,1806.522017
9/27/2016,2224.928503,2495.899541,1102.292383,895.6290148,2535.522007,1773.877518,2319.215777,1548.752456,1531.620395,1992.811317,1785.808854
9/28/2016,2230.120753,2498.650345,1152.438437,901.0108818,2532.071841,1788.815282,2327.5056,1569.071685,1544.273633,1990.735637,1782.255434
9/29/2016,2215.123018,2477.330378,1153.314204,887.8880735,2483.106056,1774.029285,2312.866301,1555.378494,1524.870754,1983.0824,1756.87757
9/30/2016,2234.44953,2501.864468,1168.736072,900.173356,2509.824007,1789.856163,2327.039755,1566.590884,1517.372691,1978.003498,1745.039191
10/3/2016,2235.278137,2488.265258,1166.812388,895.902722,2505.564735,1788.094288,2319.411876,1562.900509,1492.462007,1976.448121,1722.925855
10/4/2016,2228.224928,2466.834896,1155.448015,899.7407358,2500.850339,1775.106534,2314.999446,1538.019441,1470.602866,1955.366539,1685.404123
10/5/2016,2236.928968,2464.867248,1173.3878,912.5983372,2512.162581,1786.696525,2326.334598,1548.594703,1441.565775,1946.537022,1681.305539
10/6/2016,2235.713532,2467.480868,1175.372189,912.4928273,2497.568287,1787.446642,2329.626869,1560.44266,1443.083834,1941.524567,1680.750389
10/7/2016,2224.855949,2461.6374,1169.275505,913.1764453,2499.071373,1764.995454,2322.541684,1534.710303,1439.301417,1933.514634,1677.936139
10/10/2016,2229.208484,2463.560864,1188.266503,917.9433174,2513.422604,1765.628799,2336.969376,1543.115458,1448.53614,1954.057132,1693.528549
10/11/2016,2202.760318,2448.456442,1174.448546,908.5496859,2449.542306,1745.16038,2306.71248,1521.357686,1434.312975,1944.620232,1672.564885
10/12/2016,2211.168706,2460.631514,1168.944795,910.1068201,2433.017669,1748.458991,2307.069707,1520.714756,1452.68243,1954.138769,1688.921235
10/13/2016,2200.946329,2460.451958,1162.19724,900.0649635,2433.898137,1743.54708,2291.92181,1511.049907,1462.121499,1946.280396,1709.42215
10/14/2016,2197.535422,2461.939789,1156.264102,904.2601778,2414.200032,1746.335888,2300.958939,1515.798145,1457.604179,1946.529147,1701.630377
10/17/2016,2182.018678,2452.20276,1150.868081,900.5512527,2408.849163,1744.051484,2294.741931,1519.106485,1459.771278,1945.772601,1710.400508
10/18/2016,2193.581163,2460.861637,1155.109307,907.022686,2435.078005,1747.632384,2309.546687,1534.676225,1468.612238,1955.080915,1724.352263
10/19/2016,2206.720644,2447.431699,1171.283743,914.5897605,2425.137247,1751.503595,2311.648115,1547.381536,1473.626977,1961.461083,1721.54632
10/20/2016,2201.690015,2444.753952,1169.916839,913.4045356,2438.090014,1741.730043,2305.664253,1545.132517,1469.346476,1934.034786,1720.311105
10/21/2016,2214.915609,2456.601155,1162.64543,913.6213788,2418.171927,1740.356653,2317.402445,1543.078485,1466.990909,1911.515399,1711.191832
10/24/2016,2230.535394,2474.187734,1158.960352,917.6950436,2415.499841,1747.432286,2345.202825,1547.349127,1472.089672,1923.400015,1717.488423
10/25/2016,2205.365853,2480.486065,1150.595616,915.6272587,2404.698052,1737.754528,2335.536199,1531.451265,1467.7686,1902.198596,1726.056788
10/26/2016,2196.781963,2478.6705,1152.616357,919.7758917,2383.30652,1745.107007,2323.713317,1527.634605,1448.943847,1892.812378,1728.890315
10/27/2016,2176.438469,2465.833738,1148.742833,920.5485363,2387.202387,1731.974142,2312.083323,1524.308209,1414.484635,1918.871263,1721.220206
10/28/2016,2174.301771,2477.4169,1141.470088,916.7820177,2341.653065,1741.852465,2312.488718,1524.832863,1417.745905,1905.199022,1725.59747
10/31/2016,2179.315303,2482.457014,1126.885049,916.6541658,2330.635263,1745.701173,2313.596919,1527.697253,1438.250748,1899.824463,1759.483608
11/1/2016,2159.554552,2470.833934,1128.035613,912.365586,2320.363977,1730.298375,2295.227513,1519.193142,1407.458131,1870.168937,1727.558659
11/2/2016,2146.780231,2466.91834,1114.615829,905.1196159,2305.54658,1721.869965,2276.905157,1509.462099,1385.923422,1825.246128,1704.149422
11/3/2016,2139.334456,2449.286948,1119.599619,906.4359399,2276.093211,1717.758101,2260.132214,1512.161138,1378.110829,1826.150676,1711.101288
11/4/2016,2137.328752,2425.894655,1113.600465,903.331121,2296.807633,1720.054105,2252.574086,1519.428228,1387.172251,1841.102178,1705.358799
11/7/2016,2184.385993,2468.017007,1137.698213,925.7560574,2355.504449,1760.698607,2305.132544,1542.189437,1411.327084,1861.967514,1737.339604
11/8/2016,2195.885717,2479.725384,1139.94959,926.4563566,2362.716659,1770.826611,2315.759411,1549.573861,1418.611378,1881.665341,1750.85317
11/9/2016,2204.180705,2448.972019,1161.813882,963.5619636,2445.405645,1818.823563,2314.670057,1588.747952,1394.622374,1912.074395,1693.971716
11/10/2016,2212.878314,2382.747205,1164.874381,997.6971556,2475.983356,1857.624491,2280.476256,1603.409178,1370.145279,1872.952704,1654.215076
11/11/2016,2229.505575,2380.118166,1146.293727,1004.634726,2447.44083,1867.186662,2296.019765,1590.789959,1377.041485,1891.307849,1651.410176
11/14/2016,2234.074979,2376.03963,1151.895252,1026.742751,2446.503177,1877.567266,2263.726956,1602.331696,1404.470964,1888.65712,1650.831985
11/15/2016,2240.470107,2393.122299,1184.087022,1028.098644,2454.034407,1883.328539,2293.489383,1610.594451,1395.490756,1905.752833,1677.471955
11/16/2016,2251.849906,2394.162193,1175.793115,1015.341835,2439.727656,1874.62217,2314.105959,1607.556394,1395.261225,1915.995327,1666.792389
11/17/2016,2279.330007,2390.505813,1168.733536,1027.319166,2454.496526,1878.284142,2331.052483,1607.926035,1383.468673,1921.920485,1666.890335
11/18/2016,2272.302391,2382.308962,1174.382498,1029.447936,2430.460906,1877.389239,2327.337493,1606.18227,1387.634715,1934.752386,1663.421595
11/21/2016,2286.953973,2399.072895,1202.355077,1032.432418,2438.295074,1887.907967,2349.859581,1625.402986,1386.669747,1954.841885,1682.516485
11/22/2016,2317.047841,2410.449833,1202.017695,1034.824101,2403.987726,1899.233582,2352.899296,1640.625294,1410.836044,1984.255744,1689.66999
11/23/2016,2320.258899,2397.381063,1207.847101,1040.567206,2417.140116,1914.592639,2344.129539,1646.995859,1404.097626,1996.104499,1673.344067
11/24/2016,2320.258899,2397.381063,1207.847101,1040.567206,2417.140116,1914.592639,2344.129539,1646.995859,1404.097626,1996.104499,1673.344067
11/25/2016,2327.647318,2415.827561,1201.957813,1043.256662,2428.060005,1924.11637,2352.633519,1652.320765,1411.332051,2009.921846,1697.392771
11/28/2016,2307.429748,2418.717349,1183.74001,1029.012198,2403.042884,1908.663554,2348.357365,1642.335453,1414.853677,2012.904954,1728.226031
11/29/2016,2312.542804,2422.068666,1168.419005,1031.806121,2416.786554,1908.084718,2351.284145,1644.352772,1426.583579,2007.195283,1734.055346
11/30/2016,2292.914079,2385.039486,1233.585316,1043.744949,2391.294181,1909.03962,2324.669931,1657.05076,1409.141718,1967.680179,1680.442172
12/1/2016,2293.450523,2368.104314,1237.2366,1059.457599,2368.755131,1923.585446,2270.263897,1654.473404,1388.417242,1963.116324,1665.330556
12/2/2016,2280.118761,2384.35088,1238.475403,1050.0546,2377.857347,1920.46206,2279.00559,1657.283144,1402.860584,1965.986344,1679.712467
12/5/2016,2305.041856,2388.488944,1249.137657,1063.023435,2379.478087,1924.237658,2304.761685,1675.655707,1414.404268,1983.819243,1684.271076
12/6/2016,2315.904228,2396.989351,1248.758813,1073.824934,2389.467024,1931.069672,2311.436389,1680.113707,1421.508091,2004.20374,1681.541182
12/7/2016,2358.072819,2432.571456,1256.437192,1089.656943,2366.310805,1962.398212,2353.355416,1702.527805,1450.444963,2053.842704,1703.311441
12/8/2016,2362.013153,2424.459309,1264.007156,1101.576553,2373.171767,1958.024373,2365.139721,1716.665351,1459.23401,2056.662168,1710.535507
12/9/2016,2365.553587,2457.108345,1268.507754,1103.151413,2398.35358,1963.920227,2377.704257,1713.307746,1457.59648,2058.647854,1726.826129
12/12/2016,2344.542594,2466.837395,1275.488981,1091.670773,2407.653885,1956.430096,2366.667431,1703.050002,1466.682889,2053.983178,1742.26158
12/13/2016,2362.980099,2477.251961,1290.947163,1093.592462,2423.156201,1952.137924,2394.073277,1699.105396,1468.15144,2073.223815,1759.435539
12/14/2016,2347.536819,2451.325587,1261.099179,1086.846577,2412.24566,1930.759888,2386.631827,1679.670877,1437.751727,2058.17975,1723.686365
12/15/2016,2341.612286,2463.390567,1266.643296,1097.349647,2429.105588,1932.369558,2396.498385,1690.097727,1429.108025,2072.770303,1735.840429
12/16/2016,2333.855979,2475.987704,1273.269032,1088.752952,2431.873058,1928.563083,2379.32247,1681.777779,1448.804665,2078.911629,1754.815363
12/19/2016,2338.152937,2479.433483,1268.162169,1091.421592,2419.488123,1939.445181,2393.374775,1681.569122,1463.440311,2115.461995,1761.724541
12/20/2016,2356.964446,2477.420163,1265.966983,1103.624753,2419.779566,1951.8803,2401.655187,1686.021091,1466.393929,2128.380669,1763.238964
12/21/2016,2355.415172,2477.459674,1267.699482,1100.969203,2404.621784,1944.421121,2396.041019,1685.457959,1447.343164,2115.873444,1756.743075
12/22/2016,2329.149706,2473.177385,1273.246266,1098.276928,2404.717248,1940.681005,2385.952465,1673.559747,1445.208301,2133.043952,1762.464918
12/23/2016,2325.286861,2476.836583,1271.243688,1100.392182,2428.085695,1942.522384,2389.366102,1678.604641,1448.523209,2145.478948,1762.73448
12/26/2016,2325.286861,2476.836583,1271.243688,1100.392182,2428.085695,1942.522384,2389.366102,1678.604641,1448.523209,2145.478948,1762.73448
12/27/2016,2334.964222,2478.040918,1275.192286,1102.216345,2429.247976,1946.695487,2400.981042,1686.789515,1450.792688,2147.143827,1763.87972
12/28/2016,2319.724239,2463.181405,1262.1882,1091.618583,2409.902447,1926.865905,2378.230839,1668.6954,1440.980416,2130.776417,1747.03456
12/29/2016,2316.591651,2472.768957,1258.570475,1084.786803,2412.055753,1926.916311,2378.234859,1669.458346,1457.070245,2134.009355,1768.813346
12/30/2016,2297.398518,2461.770721,1254.89343,1086.743877,2402.829616,1918.79422,2355.877851,1655.473303,1470.989106,2117.515735,1759.930821
1/2/2017,2297.398518,2461.770721,1254.89343,1086.743877,2402.829616,1918.79422,2355.877851,1655.473303,1470.989106,2117.515735,1759.930821
1/3/2017,2311.182118,2469.562618,1270.654755,1096.513319,2434.320892,1933.492945,2375.913419,1669.681191,1476.987408,2189.614536,1754.339648
1/4/2017,2344.149434,2472.836655,1269.937868,1108.184934,2458.482141,1945.648044,2389.454517,1697.457882,1498.201307,2204.947495,1762.476245
1/5/2017,2339.810011,2477.19968,1266.385671,1096.41489,2467.474797,1936.309145,2392.039358,1691.14092,1502.062581,2189.97622,1762.762376
1/6/2017,2345.951593,2478.14927,1266.204458,1100.426561,2477.379935,1943.636341,2413.002925,1687.829805,1499.223748,2158.804435,1767.801834
1/9/2017,2343.52667,2461.621031,1246.182039,1090.755767,2493.821553,1927.598504,2417.06049,1682.952544,1487.273128,2134.134905,1743.086861
1/10/2017,2355.352639,2447.54205,1235.000668,1096.392759,2503.816248,1935.533961,2417.338224,1691.348176,1474.825251,2147.826089,1740.208753
1/11/2017,2359.760539,2453.697902,1249.618534,1101.468631,2476.987444,1946.928513,2432.900409,1704.784824,1468.693254,2136.885531,1757.049082
1/12/2017,2356.675222,2451.483052,1243.152388,1092.057315,2480.423921,1938.487447,2425.360779,1698.185696,1474.484203,2146.087715,1759.159468
1/13/2017,2364.259929,2451.577738,1239.719771,1098.503913,2486.785402,1947.749092,2434.67594,1698.557813,1473.31252,2154.707964,1757.706613
1/16/2017,2364.259929,2451.577738,1239.719771,1098.503913,2486.785402,1947.749092,2434.67594,1698.557813,1473.31252,2154.707964,1757.706613
1/17/2017,2366.942215,2482.473579,1247.759588,1073.721709,2471.176543,1930.815615,2421.312375,1689.715273,1484.024465,2156.608862,1775.91006
1/18/2017,2364.644411,2491.363068,1243.429109,1082.368689,2471.001606,1939.272101,2430.082551,1702.809325,1485.75953,2142.546287,1773.655183
1/19/2017,2355.131871,2481.407247,1235.137017,1076.069358,2454.56475,1947.292977,2423.70942,1688.739512,1470.438393,2140.685052,1757.647062
1/20/2017,2361.31263,2496.071624,1241.863262,1081.343214,2447.067723,1946.842564,2436.017723,1701.430544,1480.513243,2146.503105,1760.806468
